,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
45,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.3573679327964783,0.6426320672035217,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather report .",0,0.5292244553565979,0.4707755446434021,19768,566,t2,5924,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
46,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.3573679327964783,0.6426320672035217,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather study .",0,0.544048547744751,0.455951452255249,19769,566,t2,5924,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
47,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.4919302463531494,0.5080697536468506,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather report .",0,0.6175839304924011,0.3824160695075989,19770,566,t2,5925,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
48,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.4919302463531494,0.5080697536468506,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather study .",0,0.6394307017326355,0.3605692982673645,19771,566,t2,5925,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
49,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.4548264741897583,0.5451735258102417,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather report .",0,0.5940099954605103,0.4059900045394897,19772,566,t2,5926,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
50,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.4548264741897583,0.5451735258102417,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather study .",0,0.6105316281318665,0.3894683718681335,19773,566,t2,5926,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
51,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.4304678440093994,0.5695321559906006,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",0,0.6018379926681519,0.3981620073318481,19774,566,t2,5927,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
52,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.4304678440093994,0.5695321559906006,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly took , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",0,0.6173167824745178,0.3826832175254822,19775,566,t2,5927,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
53,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.4122503995895386,0.5877496004104614,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather report .",0,0.514118492603302,0.485881507396698,19776,566,t2,5928,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
54,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.4122503995895386,0.5877496004104614,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather study .",0,0.5679773688316345,0.4320226311683655,19777,566,t2,5928,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
55,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.2734489440917969,0.7265510559082031,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather report .",1,0.3934037089347839,0.6065962910652161,19778,566,t2,5929,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
56,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.2734489440917969,0.7265510559082031,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather study .",1,0.4510980844497681,0.5489019155502319,19779,566,t2,5929,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
57,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.3822457790374756,0.6177542209625244,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather report .",1,0.4830620884895325,0.5169379115104675,19780,566,t2,5930,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
58,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.3822457790374756,0.6177542209625244,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather study .",0,0.548104465007782,0.451895534992218,19781,566,t2,5930,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
59,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.3609614372253418,0.6390385627746582,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather report .",1,0.4665914177894592,0.5334085822105408,19782,566,t2,5931,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
60,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.3609614372253418,0.6390385627746582,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather study .",0,0.5245006084442139,0.4754993915557861,19783,566,t2,5931,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
61,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.3240193128585815,0.6759806871414185,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",1,0.4592751264572144,0.5407248735427856,19784,566,t2,5932,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
62,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.3240193128585815,0.6759806871414185,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , pace with crisp professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",0,0.5207791924476624,0.4792208075523376,19785,566,t2,5932,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
63,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.6082520484924316,0.3917479515075684,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather report .",0,0.721872091293335,0.278127908706665,19786,566,t2,5933,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
64,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.6082520484924316,0.3917479515075684,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather study .",0,0.7480282783508301,0.2519717216491699,19787,566,t2,5933,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
65,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.4363789558410645,0.5636210441589355,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather report .",0,0.6031534075737,0.3968465924263,19788,566,t2,5934,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
66,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.4363789558410645,0.5636210441589355,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather study .",0,0.6419191360473633,0.3580808639526367,19789,566,t2,5934,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
67,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns give no more surprise .",0,0.5615796446800232,0.4384203553199768,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather report .",0,0.6879746913909912,0.3120253086090088,19790,566,t2,5935,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
68,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns give no more surprise .",0,0.5615796446800232,0.4384203553199768,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather study .",0,0.7252269387245178,0.2747730612754822,19791,566,t2,5935,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
69,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns make no more surprise .",0,0.5502702593803406,0.4497297406196594,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather report .",0,0.6795502305030823,0.3204497694969177,19792,566,t2,5936,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
70,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns make no more surprise .",0,0.5502702593803406,0.4497297406196594,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather study .",0,0.712253212928772,0.287746787071228,19793,566,t2,5936,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
71,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns carry no more surprise .",0,0.5121622681617737,0.4878377318382263,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",0,0.6798769235610962,0.3201230764389038,19794,566,t2,5937,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
72,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns carry no more surprise .",0,0.5121622681617737,0.4878377318382263,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crispy professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",0,0.713810384273529,0.2861896157264709,19795,566,t2,5937,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
73,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.3647961020469666,0.6352038979530334,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather report .",1,0.4733129143714905,0.5266870856285095,19796,566,t2,5938,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
74,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns keep no more surprise .",1,0.3647961020469666,0.6352038979530334,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather study .",0,0.5069316029548645,0.4930683970451355,19797,566,t2,5938,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
75,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.2179703712463379,0.7820296287536621,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather report .",1,0.3392812609672546,0.6607187390327454,19798,566,t2,5939,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
76,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.2179703712463379,0.7820296287536621,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather study .",1,0.3728915452957153,0.6271084547042847,19799,566,t2,5939,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
77,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.3211466670036316,0.6788533329963684,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather report .",1,0.4375599026679993,0.5624400973320007,19800,566,t2,5940,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
78,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns give no more surprise .",1,0.3211466670036316,0.6788533329963684,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather study .",1,0.4812495708465576,0.5187504291534424,19801,566,t2,5940,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
79,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.2999908924102783,0.7000091075897217,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather report .",1,0.4154494404792786,0.5845505595207214,19802,566,t2,5941,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
80,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.2999908924102783,0.7000091075897217,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather study .",1,0.4492266774177551,0.5507733225822449,19803,566,t2,5941,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
81,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.2753401398658752,0.7246598601341248,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",1,0.4153290390968323,0.5846709609031677,19804,566,t2,5942,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
82,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.2753401398658752,0.7246598601341248,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with sharp professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",1,0.4520792365074158,0.5479207634925842,19805,566,t2,5942,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
