,original_text,original_sentiment,original_neg_score,original_pos_score,insert_text,insert_sentiment,insert_neg_score,insert_pos_score,res_text,res_sentiment,res_neg_score,res_pos_score,index,sent_id,insert_id,group_no,CARDINAL,CARDINAL_text,DATE,DATE_text,EVENT,EVENT_text,FAC,FAC_text,GPE,GPE_text,LANGUAGE,LANGUAGE_text,LAW,LAW_text,LOC,LOC_text,MONEY,MONEY_text,NORP,NORP_text,ORDINAL,ORDINAL_text,ORG,ORG_text,PERCENT,PERCENT_text,PERSON,PERSON_text,PRODUCT,PRODUCT_text,QUANTITY,QUANTITY_text,TIME,TIME_text,WORK_OF_ART,WORK_OF_ART_text
83,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.5558393597602844,0.4441606402397156,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather report .",0,0.6643062233924866,0.3356937766075134,19806,566,t2,5943,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
84,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns keep no more surprise .",0,0.5558393597602844,0.4441606402397156,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns keep no more surprise than yesterday's weather study .",0,0.693905770778656,0.306094229221344,19807,566,t2,5943,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
85,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.383635938167572,0.616364061832428,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather report .",0,0.5374130606651306,0.4625869393348694,19808,566,t2,5944,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
86,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns take no more surprise .",1,0.383635938167572,0.616364061832428,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns take no more surprise than yesterday's weather study .",0,0.5774490237236023,0.4225509762763977,19809,566,t2,5944,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
87,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns give no more surprise .",0,0.512969434261322,0.487030565738678,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather report .",0,0.6335910558700562,0.3664089441299438,19810,566,t2,5945,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
88,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns give no more surprise .",0,0.512969434261322,0.487030565738678,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns give no more surprise than yesterday's weather study .",0,0.6740333437919617,0.3259666562080383,19811,566,t2,5945,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
89,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.4873619675636292,0.5126380324363708,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather report .",0,0.6115639209747314,0.3884360790252686,19812,566,t2,5946,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
90,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns make no more surprise .",1,0.4873619675636292,0.5126380324363708,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns make no more surprise than yesterday's weather study .",0,0.6460897922515869,0.3539102077484131,19813,566,t2,5946,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
91,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.4588937163352966,0.5411062836647034,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",0,0.6163489818572998,0.3836510181427002,19814,566,t2,5947,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
92,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns carry no more surprise .",1,0.4588937163352966,0.5411062836647034,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with snappy professionalism ... and still be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",0,0.6525993943214417,0.3474006056785583,19815,566,t2,5947,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
93,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns take no more surprise .",0,0.6457064151763916,0.3542935848236084,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns take no more surprise than yesterday's weather report .",0,0.7756413221359253,0.2243586778640747,19828,566,t2,5954,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
94,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns take no more surprise .",0,0.6457064151763916,0.3542935848236084,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns take no more surprise than yesterday's weather study .",0,0.8132981061935425,0.1867018938064575,19829,566,t2,5954,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
95,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns give no more surprise .",0,0.7445928454399109,0.2554071545600891,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns give no more surprise than yesterday's weather study .",0,0.8556280136108398,0.1443719863891602,19831,566,t2,5955,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
96,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns make no more surprise .",0,0.7362711429595947,0.2637288570404053,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns make no more surprise than yesterday's weather study .",0,0.8467420935630798,0.1532579064369202,19833,566,t2,5956,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
97,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns carry no more surprise .",0,0.7154621481895447,0.2845378518104553,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",0,0.8339533805847168,0.1660466194152832,19834,566,t2,5957,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
98,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns carry no more surprise .",0,0.7154621481895447,0.2845378518104553,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and yet be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",0,0.8589818477630615,0.1410181522369385,19835,566,t2,5957,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
99,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns take no more surprise .",0,0.5413864254951477,0.4586135745048523,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns take no more surprise than yesterday's weather study .",0,0.6725019216537476,0.3274980783462524,19849,566,t2,5964,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
100,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns give no more surprise .",0,0.6244887113571167,0.3755112886428833,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns give no more surprise than yesterday's weather study .",0,0.7307195663452148,0.2692804336547852,19851,566,t2,5965,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
101,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns carry no more surprise .",0,0.5442226529121399,0.4557773470878601,than yesterday 's weather report,1,0.3107856512069702,0.6892143487930298,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns carry no more surprise than yesterday's weather report .",0,0.664622962474823,0.335377037525177,19854,566,t2,5967,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
102,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns carry no more surprise .",0,0.5442226529121399,0.4557773470878601,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and stock-still be a letdown if its twists and turns carry no more surprise than yesterday's weather study .",0,0.6961343884468079,0.3038656115531921,19855,566,t2,5967,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
103,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its bends and turns take no more surprise .",1,0.3106482625007629,0.6893517374992371,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its bends and turns take no more surprise than yesterday's weather study .",1,0.4279946684837341,0.5720053315162659,19879,566,t2,5979,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
104,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its bends and turns make no more surprise .",1,0.4159955382347107,0.5840044617652893,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its bends and turns make no more surprise than yesterday's weather study .",0,0.5163984298706055,0.4836015701293945,19883,566,t2,5981,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
105,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn keep no more surprise .",1,0.2025274038314819,0.7974725961685181,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn keep no more surprise than yesterday's weather study .",1,0.305072009563446,0.694927990436554,19897,566,t2,5988,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
106,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn give no more surprise .",1,0.1889302730560303,0.8110697269439697,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn give no more surprise than yesterday's weather study .",1,0.3015166521072388,0.6984833478927612,19901,566,t2,5990,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
107,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn make no more surprise .",1,0.1764527559280396,0.8235472440719604,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn make no more surprise than yesterday's weather study .",1,0.2802330255508423,0.7197669744491577,19903,566,t2,5991,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
108,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn carry no more surprise .",1,0.1702982783317566,0.8297017216682434,than yesterday 's weather study,1,0.3194064497947693,0.6805935502052307,"Proof that a thriller can be sleekly shot , expertly cast , paced with crisp professionalism ... and still be a letdown if its twists and turn carry no more surprise than yesterday's weather study .",1,0.2978281378746033,0.7021718621253967,19905,566,t2,5992,0,blank,1,yesterday,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
109,it is so densely packed .,0,0.9454798102378844,0.0545201897621154,Though the Book runs only about 300 pages,0,0.950051486492157,0.049948513507843,"Though the Book runs only about 300 pages , it is so densely packed .",0,0.7959871888160706,0.2040128111839294,20490,575,t0,6264,1,only about 300,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,blank
110,"Oft-described as the antidote , it has a bundle in common , as the film diffuses every opportunity for a",1,0.1099480390548706,0.8900519609451294,to American pie-type sex comedies,1,0.0591593980789184,0.9408406019210817,"Oft-described as the antidote to American pie-type sex comedies , it has a bundle in common , as the film diffuses every opportunity for a",1,0.3315199017524719,0.6684800982475281,20990,592,t2,6472,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,American,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
111,"If it attempted to do anything more , it would fail and perhaps detonate , it is just about right .",1,0.226240336894989,0.773759663105011,but at this level of manic whimsey,0,0.9678038358688354,0.0321961641311645,"If it attempted to do anything more , it would fail and perhaps detonate , but at this level of manic whimsey , it is just about right .",1,0.0086407661437988,0.9913592338562012,22873,659,t2,7030,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,whimsey,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
112,"If it heard to do anything more , it would fail and possibly explode , it is just about right .",1,0.1156328320503235,0.8843671679496765,but at this level of manic whimsey,0,0.9678038358688354,0.0321961641311645,"If it heard to do anything more , it would fail and possibly explode , but at this level of manic whimsey , it is just about right .",1,0.0087156295776367,0.9912843704223632,22877,659,t2,7031,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,whimsey,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
113,"If it heard to do anything more , it would fail and maybe explode , it is just about right .",1,0.115071713924408,0.884928286075592,but at this level of manic whimsey,0,0.9678038358688354,0.0321961641311645,"If it heard to do anything more , it would fail and maybe explode , but at this level of manic whimsey , it is just about right .",1,0.0084000825881958,0.9915999174118042,22881,659,t2,7032,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,whimsey,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
114,"If it heard to do anything more , it would fail and perhaps burst , it is just about right .",1,0.1182443499565125,0.8817556500434875,but at this level of manic whimsey,0,0.9678038358688354,0.0321961641311645,"If it heard to do anything more , it would fail and perhaps burst , but at this level of manic whimsey , it is just about right .",1,0.0082932710647583,0.9917067289352416,22885,659,t2,7033,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,whimsey,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
115,"If it heard to do anything more , it would fail and perhaps detonate , it is just about right .",1,0.3554040789604187,0.6445959210395813,but at this level of manic whimsey,0,0.9678038358688354,0.0321961641311645,"If it heard to do anything more , it would fail and perhaps detonate , but at this level of manic whimsey , it is just about right .",1,0.0108343958854675,0.9891656041145324,22889,659,t2,7034,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,whimsey,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
116,Imagine the james woods character from videodrome rose .,1,0.0371518731117248,0.9628481268882751,preparing a home movie of audrey,1,0.3478178381919861,0.6521821618080139,Imagine the james woods character from videodrome preparing a home movie of audrey rose .,1,0.2606939077377319,0.7393060922622681,23443,697,t1,7253,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,audrey,0,blank,0,blank,0,blank,0,blank
117,Imagine the james woods character from videodrome rose .,1,0.0371518731117248,0.9628481268882751,making a house movie of audrey,1,0.4758833646774292,0.5241166353225708,Imagine the james woods character from videodrome making a house movie of audrey rose .,1,0.2132917642593384,0.7867082357406616,23444,697,t1,7253,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,audrey,0,blank,0,blank,0,blank,0,blank
118,Those are rewarded by brutal .,1,0.4838356375694275,0.5161643624305725,who would come haneke on his creepy explorations,0,0.9540720582008362,0.0459279417991638,Those who would come haneke on his creepy explorations are rewarded by brutal .,1,0.0504018068313598,0.94959819316864,24260,724,t0,7528,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,haneke,0,blank,0,blank,0,blank,0,blank
119,Those are rewarded by brutal .,1,0.4838356375694275,0.5161643624305725,who would follow haneke on his creepy-crawly explorations,0,0.9278054237365724,0.0721945762634277,Those who would follow haneke on his creepy-crawly explorations are rewarded by brutal .,1,0.0931112766265869,0.9068887233734132,24261,724,t0,7528,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,haneke,0,blank,0,blank,0,blank,0,blank
120,The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always enticing sayles dialogue,1,0.0719044804573059,0.928095519542694,"The story feels more like a serious read , filled with heavy doses of always enticing sayles dialogue .",1,0.4860890507698059,0.5139109492301941,29607,926,t0,9303,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
121,The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of constantly enticing sayles dialogue,1,0.1128226518630981,0.8871773481369019,"The story feels more like a serious read , filled with heavy doses of constantly enticing sayles dialogue .",0,0.556656539440155,0.443343460559845,29611,926,t0,9303,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
122,The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of invariably enticing sayles dialogue,1,0.099496304988861,0.9005036950111389,"The story feels more like a serious read , filled with heavy doses of invariably enticing sayles dialogue .",0,0.7242487072944641,0.2757512927055359,29612,926,t0,9303,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
123,The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of forever enticing sayles dialogue,1,0.1658978462219238,0.8341021537780762,"The story feels more like a serious read , filled with heavy doses of forever enticing sayles dialogue .",0,0.6402181386947632,0.3597818613052368,29613,926,t0,9303,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
124,The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always tempting sayles dialogue,1,0.4753536581993103,0.5246463418006897,"The story feels more like a serious read , filled with heavy doses of always tempting sayles dialogue .",0,0.8772522807121277,0.1227477192878723,29615,926,t0,9303,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
125,The story feels more like a serious read .,1,0.1449194550514221,0.8550805449485779,filled with heavy doses of always enticing sayles dialog,1,0.1341416239738464,0.8658583760261536,"The story feels more like a serious read , filled with heavy doses of always enticing sayles dialog .",0,0.5946430563926697,0.4053569436073303,29617,926,t0,9303,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,sayles,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
126,we need his .,1,0.0516688823699951,0.9483311176300048,"We need ( moore 's ) noisy , cocky Energy , his passion and class consciousness",1,0.1686183214187622,0.8313816785812378,"We need ( moore's ) noisy , cocky Energy , his passion and class consciousness ; we need his .",1,0.1946787238121033,0.8053212761878967,31124,965,t0,9834,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
127,we need his .,1,0.0516688823699951,0.9483311176300048,"We need ( moore 's ) noisy , cocky energy , his passion and course consciousness",1,0.1360574960708618,0.8639425039291382,"We need ( moore's ) noisy , cocky energy , his passion and course consciousness ; we need his .",1,0.1747493743896484,0.8252506256103516,31128,965,t0,9834,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank,1,moore,0,blank,0,blank,0,blank,0,blank,0,blank,0,blank
